app_id,tag
448280,Casual
448280,Sci fi
448280,Atmospheric
448280,Realistic
448280,Action
448280,Indie
448280,Psychological Horror
448280,Multiplayer
359510,Point & Click
359510,Exploration
359510,Visual Novel
359510,Puzzle
359510,Funny
359510,Story Rich
359510,2D
359510,Conversation
359510,Mystery
359510,Noir
359510,Crime
359510,Atmospheric
359510,Comedy
359510,Adventure
359510,Singleplayer
359510,Indie
359510,Investigation
359510,Hand drawn
359510,Great Soundtrack
433550,Horror
433550,Dark
433550,Adventure
433550,Puzzle
433550,Singleplayer
433550,Atmospheric
433550,Psychological Horror
433550,Puzzle Platformer
433550,Side Scroller
433550,2.5D
433550,Stealth
433550,Third Person
433550,Survival Horror
433550,Surreal
433550,Action Adventure
433550,Psychedelic
433550,Mystery
433550,Steampunk
433550,Thriller
433550,Physics
55100,Action
55100,FPS
55100,Shooter
55100,Multiplayer
55100,Singleplayer
55100,First Person
55100,Military
55100,War
55100,Atmospheric
55100,Short
55100,Open World
55100,Story Rich
55100,Co op
55100,Adventure
55100,Alternate History
55100,Survival
55100,Linear
3330,Puzzle
3330,Arcade
3330,2D
3330,Strategy
3330,Cute
3330,Funny
3330,Casual
3330,Colorful
3330,Family Friendly
3330,Retro
3330,Physics
3330,Singleplayer
3330,Indie
3330,Classic
3330,Replay Value
3330,Difficult
3330,Action
3330,Addictive
3330,Shooter
838310,Action
838310,Pixel Graphics
838310,Retro
838310,Platformer
838310,Metroidvania
838310,2D
838310,Side Scroller
838310,Singleplayer
838310,Adventure
838310,Gothic
838310,Female Protagonist
838310,Difficult
838310,Fantasy
838310,Arcade
838310,Indie
838310,Anime
838310,Dark Fantasy
838310,Great Soundtrack
838310,Classic
423580,Simulation
423580,Management
423580,Strategy
423580,Building
423580,Singleplayer
423580,2D
423580,Sandbox
423580,Indie
423580,Economy
423580,Casual
423580,City Builder
423580,Pixel Graphics
423580,Base Building
1970580,Inventory Management
1970580,Replay Value
1970580,Turn Based
1970580,Deckbuilding
1970580,RPG
1970580,Dungeon Crawler
1970580,Indie
1970580,Roguelike
1970580,Turn Based Strategy
1970580,Procedural Generation
1970580,Roguelite
1970580,Turn Based Combat
1970580,Tactical
1970580,Strategy
1970580,Pixel Graphics
1970580,Singleplayer
1970580,Early Access
956680,Early Access
956680,Action RPG
956680,Mechs
956680,Character Customization
956680,Robots
956680,Indie
956680,Hack and Slash
956680,Sci fi
956680,Anime
956680,Shooter
956680,Action
956680,RPG
956680,Singleplayer
956680,Multiplayer
956680,Futuristic
956680,Combat
956680,Third Person Shooter
956680,Third Person
956680,Post apocalyptic
577230,Strategy
577230,Turn Based Strategy
577230,Multiple Endings
577230,Historical
577230,Lore Rich
577230,Turn Based Combat
577230,Survival
577230,Building
577230,Real Time Tactics
577230,Turn Based Tactics
577230,Wargame
577230,Military
577230,War
577230,Turn Based
577230,4X
577230,2D
577230,Grand Strategy
577230,Story Rich
577230,Simulation
577230,Realistic
401190,Action
401190,Indie
401190,Adventure
401190,Simulation
401190,Multiplayer
401190,Shooter
401190,Open World
401190,FPS
401190,Horror
401190,First Person
401190,Memes
401190,Zombies
401190,Survival
401190,Gore
401190,Funny
401190,Co op
401190,Nudity
1079800,Action
1079800,Music
1079800,Shooter
1079800,FPS
1079800,Indie
1079800,Arcade
1079800,Bullet Hell
1079800,First Person
1079800,Soundtrack
1079800,Singleplayer
1079800,Colorful
1079800,Post apocalyptic
1079800,Cyberpunk
1079800,Sci fi
1295500,Strategy
1295500,Turn Based Tactics
1295500,Turn Based Strategy
1295500,3D
1295500,Sci fi
1295500,Isometric
1295500,Tactical
1295500,Turn Based Combat
1295500,PvP
1295500,Combat
1295500,Singleplayer
1295500,Multiplayer
1295500,Violent
1295500,War
1295500,Turn Based
1295500,Space
1295500,Replay Value
1146950,Sexual Content
1146950,Hentai
1146950,Nudity
1146950,Mature
1146950,Anime
1146950,Casual
1146950,Puzzle
1146950,Indie
1146950,NSFW
1146950,Simulation
1146950,RPG
1146950,Psychological Horror
1146950,2D
303310,Visual Novel
303310,Story Rich
303310,Gothic
303310,Mystery
303310,Psychological Horror
303310,Atmospheric
303310,Horror
303310,Romance
303310,Adventure
303310,Dark
303310,Anime
303310,Indie
303310,LGBTQ+
303310,Singleplayer
303310,2D
303310,Multiple Endings
303310,Choices Matter
303310,Female Protagonist
303310,Choose Your Own Adventure
525510,Action
525510,Side Scroller
525510,Co op
525510,2D
525510,Multiplayer
525510,Gore
525510,Adventure
525510,Shooter
525510,Zombies
525510,Shoot Em Up
525510,Local Co Op
525510,Online Co Op
525510,4 Player Local
525510,Platformer
525510,Violent
525510,World War II
525510,Comedy
525510,Indie
525510,Arcade
525510,Funny
233150,Indie
233150,Bullet Hell
233150,Arcade
233150,Action
233150,Pixel Graphics
233150,2D
233150,Shoot Em Up
233150,Great Soundtrack
233150,Singleplayer
233150,Retro
233150,Shooter
233150,Fast Paced
233150,Flight
233150,Addictive
233150,Difficult
233150,World War II
233150,Simulation
233150,Replay Value
233150,Score Attack
233150,Roguelike
1158850,Visual Novel
1158850,Adventure
1158850,Anime
1158850,Detective
1158850,Mystery
1158850,Text Based
1158850,3D
1158850,Choose Your Own Adventure
1158850,Drama
1158850,Steampunk
1158850,Story Rich
1158850,Historical
1158850,Retro
1158850,Conversation
1158850,Singleplayer
1158850,Great Soundtrack
1158850,Puzzle
1158850,Choices Matter
1158850,Comedy
1158850,Point & Click
1367590,Horror
1367590,Puzzle
1367590,Psychological Horror
1367590,Atmospheric
1367590,Female Protagonist
1367590,Third Person
1367590,Nudity
1367590,Singleplayer
1367590,Combat
1367590,Story Rich
1367590,Dark
1367590,Hidden Object
1367590,Exploration
1367590,Survival
1367590,Gore
1367590,Old School
1367590,3D
1367590,Modern
1367590,Adventure
335620,Moddable
335620,Simulation
335620,Tactical RPG
335620,Trading
335620,Management
335620,Procedural Generation
335620,Sandbox
335620,Turn Based Combat
335620,Space Sim
335620,2D
335620,Strategy
335620,RPG
335620,Roguelite
335620,Replay Value
335620,Perma Death
335620,Difficult
335620,Economy
335620,Open World
335620,Kickstarter
979120,Simulation
979120,Indie
979120,Casual
979120,Base Building
979120,Colony Sim
979120,Crafting
979120,Cute
979120,Building
979120,Farming Sim
979120,Sandbox
979120,Resource Management
979120,Management
979120,Strategy
979120,Relaxing
979120,Robots
979120,Singleplayer
979120,City Builder
21980,Action
21980,FPS
21980,Multiplayer
21980,Singleplayer
21980,Shooter
21980,First Person
21980,Open World
21980,Adventure
21980,Story Rich
21980,Atmospheric
21980,Historical
21980,Great Soundtrack
21980,Co op
21980,Controller
21980,Classic
1179080,Horror
1179080,Pixel Graphics
1179080,Indie
1179080,Psychological Horror
1179080,Retro
1179080,Story Rich
1179080,Atmospheric
1179080,Dark
1179080,Adventure
1179080,Gore
1179080,Violent
1179080,Blood
1179080,Great Soundtrack
1179080,Survival Horror
1179080,Lovecraftian
1179080,Puzzle
1179080,Classic
1179080,Alternate History
275100,Adventure
275100,Atmospheric
275100,Indie
275100,Survival
275100,Cute
275100,Emotional
275100,Nature
275100,Simulation
275100,Exploration
275100,Singleplayer
275100,Female Protagonist
275100,Drama
275100,Side Scroller
275100,Dark
275100,Dystopian
275100,Stealth
275100,Story Rich
275100,Walking Simulator
275100,Choices Matter
275100,Colorful
1277930,Visual Novel
1277930,Sexual Content
1277930,Romance
1277930,Cute
1277930,Story Rich
1277930,Casual
1277930,Dating Sim
1277930,Anime
1277930,Nudity
1277930,Relaxing
1277930,Choices Matter
1277930,Conversation
1277930,Narration
1277930,Fantasy
1277930,Atmospheric
1277930,FPS
1277930,Comedy
1277930,Adventure
1277930,Mystery
1277930,Singleplayer
265690,Indie
265690,Atmospheric
265690,First Person
265690,Adventure
265690,Walking Simulator
265690,Surreal
265690,Puzzle
265690,Platformer
265690,Puzzle Platformer
265690,Horror
265690,Singleplayer
265690,Female Protagonist
265690,Beautiful
265690,Psychedelic
265690,Free to Play
265690,Great Soundtrack
265690,Minimalist
265690,Parkour
1515950,Action
1515950,Arcade
1515950,Free to Play
1515950,2D Platformer
1515950,1990s
1515950,Beat em up
1515950,2D Fighter
1515950,2D
1515950,1980s
1515950,Singleplayer
1515950,3D
1515950,Local Co Op
1515950,Local Multiplayer
1515950,Retro
1515950,4 Player Local
1515950,Multiplayer
1515950,Pixel Graphics
1792250,Action
1792250,Adventure
1792250,Shooter
1792250,First Person
1792250,3D
1792250,Atmospheric
1792250,Dark
1792250,Old School
1792250,Horror
1792250,Sci fi
1792250,Combat
1792250,Online Co Op
1792250,Linear
1792250,Singleplayer
1792250,FPS
1792250,Fantasy
1792250,Demons
1792250,Difficult
1792250,Gore
1792250,Violent
1609080,Horror
1609080,Thriller
1609080,Atmospheric
1609080,Psychological Horror
1609080,Walking Simulator
1609080,Cinematic
1609080,Realistic
1609080,First Person
1609080,Psychological
1609080,Dark
1609080,Simulation
1609080,Exploration
1609080,3D
1609080,Historical
1609080,Retro
1609080,Story Rich
1609080,Mystery
1609080,Linear
1609080,Singleplayer
1609080,Indie
39680,Strategy
39680,Simulation
39680,Colony Sim
39680,Economy
39680,Medieval
39680,RPG
39680,Trading
39680,City Builder
39680,Multiplayer
39680,Singleplayer
39680,Management
39680,Resource Management
39680,Sandbox
39680,Historical
39680,Building
39680,Open World
39680,Life Sim
39680,Violent
853770,Action
853770,Gore
853770,Violent
853770,FPS
853770,Indie
853770,Retro
853770,Fast Paced
853770,Shooter
853770,First Person
853770,Old School
853770,Early Access
853770,Singleplayer
853770,Physics
853770,Level Editor
853770,Blood
853770,1980s
853770,Sandbox
853770,Stylized
853770,1990s
595690,Indie
595690,Survival
595690,Simulation
595690,Massively Multiplayer
595690,Open World Survival Craft
595690,Crafting
595690,Multiplayer
595690,Open World
595690,2D
595690,Nudity
595690,Sandbox
595690,Funny
595690,Early Access
595690,Casual
595690,Online Co Op
595690,Cute
595690,Exploration
595690,PvP
595690,Hand drawn
256190,Action
256190,FPS
256190,World War II
256190,Shooter
256190,Singleplayer
256190,Multiplayer
256190,War
256190,Stealth
256190,First Person
256190,Open World
256190,Adventure
256190,Military
256190,Simulation
256190,Atmospheric
256190,Historical
256190,Tactical
256190,Survival
256190,Co op
256190,Gore
256190,Great Soundtrack
2088570,Bullet Hell
2088570,Top Down Shooter
2088570,Difficult
2088570,Replay Value
2088570,Dungeon Crawler
2088570,Action Adventure
2088570,Top Down
2088570,Roguelike
2088570,Roguelite
2088570,1980s
2088570,Adventure
2088570,Fantasy
2088570,Singleplayer
2088570,RPG
2088570,Pixel Graphics
2088570,Combat
2088570,Early Access
2088570,2D
2088570,Indie
1293180,Immersive Sim
1293180,Sandbox
1293180,FPS
1293180,3D
1293180,Management
1293180,First Person
1293180,Cute
1293180,Relaxing
1293180,Funny
1293180,Casual
1293180,Simulation
1293180,Realistic
1293180,Colorful
1293180,Family Friendly
1293180,Atmospheric
1293180,Singleplayer
1293180,Indie
732370,Action
732370,Indie
732370,Adventure
732370,RPG
732370,Action Roguelike
732370,Casual
732370,Roguelike
732370,Cute
732370,Local Co Op
732370,Roguelite
732370,Local Multiplayer
732370,Multiplayer
732370,Twin Stick Shooter
732370,Co op
732370,Shoot Em Up
732370,Shooter
732370,Cartoony
732370,Colorful
732370,Top Down
732370,Singleplayer
1123050,Souls like
1123050,Platformer
1123050,Dark Fantasy
1123050,Difficult
1123050,Action Adventure
1123050,Exploration
1123050,2.5D
1123050,Action RPG
1123050,Surreal
1123050,Action
1123050,Atmospheric
1123050,Adventure
1123050,Side Scroller
1123050,Dark
1123050,Singleplayer
1123050,Combat
1123050,Indie
1123050,Controller
1123050,Cinematic
35130,Action
35130,Adventure
35130,Co op
35130,Local Co Op
35130,Puzzle
35130,Female Protagonist
35130,Platformer
35130,Online Co Op
35130,Puzzle Platformer
35130,Singleplayer
35130,Isometric
35130,Multiplayer
35130,Third Person
35130,Twin Stick Shooter
35130,Local Multiplayer
35130,Exploration
35130,Arcade
35130,Controller
35130,Difficult
35130,Co op Campaign
378720,Strategy
378720,RPG
378720,Turn Based
378720,Survival
378720,Fantasy
378720,Turn Based Strategy
378720,Indie
378720,Card Game
378720,4X
378720,Singleplayer
378720,Crafting
378720,Dark Fantasy
378720,Resource Management
378720,Choices Matter
378720,Replay Value
378720,Roguelike
378720,Co op
378720,Nudity
378720,Sexual Content
899970,Anime
899970,Cute
899970,Nudity
899970,Visual Novel
899970,Casual
899970,Hentai
899970,Singleplayer
899970,Story Rich
899970,Indie
899970,Kickstarter
899970,Action
899970,Funny
899970,Great Soundtrack
899970,2D
899970,Dating Sim
899970,NSFW
899970,Violent
421120,Hand drawn
421120,Relaxing
421120,Story Rich
421120,Stylized
421120,Psychedelic
421120,Surreal
421120,2D
421120,Atmospheric
421120,Cute
421120,Funny
421120,Puzzle
421120,Fantasy
421120,Family Friendly
421120,Casual
421120,Space
421120,Mystery
421120,Adventure
421120,Retro
421120,Singleplayer
1718130,Adventure
1718130,Story Rich
1718130,Atmospheric
1718130,Mystery
1718130,Psychological Horror
1718130,Puzzle
1718130,3D
1718130,Walking Simulator
1718130,Horror
1718130,Singleplayer
1718130,Exploration
1718130,Immersive Sim
1718130,First Person
1718130,Indie
1718130,Drama
1718130,Emotional
1718130,RPG
1718130,Thriller
1718130,Multiplayer
700030,Medieval
700030,Open World
700030,Survival
700030,RPG
700030,Sandbox
700030,Open World Survival Craft
700030,Crafting
700030,Adventure
700030,Simulation
700030,Action
700030,Base Building
700030,Early Access
700030,Multiplayer
700030,Building
700030,Free to Play
700030,Violent
700030,PvP
700030,First Person
1578860,Visual Novel
1578860,RPG
1578860,Education
1578860,Psychological Horror
1578860,Anime
1578860,Emotional
1578860,Casual
1578860,Story Rich
1578860,Interactive Fiction
1578860,2D Platformer
1578860,2D
1578860,First Person
1578860,Indie
1578860,Cute
1578860,Singleplayer
1578860,Text Based
1578860,Cartoon
1578860,Drama
1578860,Logic
46500,Adventure
46500,Point & Click
46500,Puzzle
46500,Female Protagonist
46500,Casual
46500,Steampunk
46500,Atmospheric
46500,Story Rich
46500,Mystery
46500,Classic
46500,Singleplayer
46500,Great Soundtrack
46500,Beautiful
46500,Third Person
46500,Sci fi
46500,Hidden Object
46500,2.5D
222440,Action
222440,2D Fighter
222440,Arcade
222440,Classic
222440,Anime
222440,Multiplayer
222440,Great Soundtrack
222440,Local Multiplayer
222440,Pixel Graphics
222440,2D
222440,Competitive
286340,Survival
286340,Open World Survival Craft
286340,Open World
286340,Sandbox
286340,Adventure
286340,Crafting
286340,Building
286340,First Person
286340,Exploration
286340,Indie
286340,Singleplayer
286340,Multiplayer
286340,Atmospheric
286340,Simulation
286340,Action
286340,FPS
286340,Casual
286340,Horror
286340,Short
1900340,Multiple Endings
1900340,Pixel Graphics
1900340,Story Rich
1900340,RPG
1900340,Choose Your Own Adventure
1900340,Adventure
1900340,2D
1900340,Mystery
1900340,Fantasy
1900340,Choices Matter
1900340,Indie
1900340,Puzzle
1900340,Singleplayer
1900340,RPGMaker
624270,Mystery
624270,Investigation
624270,Exploration
624270,Story Rich
624270,Atmospheric
624270,Walking Simulator
624270,Open World
624270,Adventure
624270,Realistic
624270,Supernatural
624270,First Person
624270,Singleplayer
624270,3D
624270,Horror
624270,Narration
624270,Indie
624270,Thriller
624270,Female Protagonist
624270,Drama
1182110,FPS
1182110,Immersive Sim
1182110,Building
1182110,Crafting
1182110,Economy
1182110,Management
1182110,Farming Sim
1182110,Life Sim
1182110,Strategy
1182110,Action Adventure
1182110,3D
1182110,First Person
1182110,Dark Humor
1182110,Funny
1182110,Open World
1182110,Simulation
1182110,Psychedelic
1182110,Realistic
1182110,Singleplayer
1182110,Colorful
1148510,Sexual Content
1148510,Nudity
1148510,Casual
1148510,Indie
1148510,Mature
1148510,Hentai
1148510,Simulation
1148510,Anime
1148510,RPG
1148510,Puzzle
1148510,NSFW
1148510,Cute
411370,Anime
411370,2D Fighter
411370,Fighting
411370,Action
411370,Great Soundtrack
411370,Arcade
411370,Local Multiplayer
411370,Difficult
411370,eSports
411370,Visual Novel
411370,Cute
411370,Controller
411370,Multiplayer
411370,Story Rich
411370,2D
411370,Competitive
411370,Pixel Graphics
523660,Co op Campaign
523660,Singleplayer
523660,Third Person Shooter
523660,FPS
523660,Local Co Op
523660,Shooter
523660,Online Co Op
523660,Split Screen
523660,4 Player Local
523660,PvE
523660,PvP
523660,Action
523660,Tower Defense
523660,Exploration
523660,Third Person
523660,Parkour
523660,Character Customization
523660,Controller
1105500,Action
1105500,Adventure
1105500,Beat em up
1105500,Open World
1105500,RPG
1105500,Action RPG
1105500,Third Person
1105500,Story Rich
1105500,Crime
1105500,Drama
1105500,Comedy
1105500,Violent
1105500,Singleplayer
1105500,Sexual Content
1105500,JRPG
1105500,Funny
1105500,Anime
1105500,Combat
1105500,Great Soundtrack
13240,FPS
13240,Action
13240,Arena Shooter
13240,Fast Paced
13240,Multiplayer
13240,Great Soundtrack
13240,Shooter
13240,Competitive
13240,Old School
13240,Sci fi
13240,First Person
13240,Moddable
13240,Singleplayer
13240,Gore
13240,1990s
13240,Co op
13240,Cyberpunk
13240,Atmospheric
296490,Strategy
296490,Indie
296490,Singleplayer
296490,Action
296490,Top Down
296490,Fantasy
296490,Tactical
296490,2D
296490,Difficult
296490,Classic
296490,Great Soundtrack
296490,Puzzle
1484720,Roguelike
1484720,Twin Stick Shooter
1484720,Replay Value
1484720,Difficult
1484720,Perma Death
1484720,Action
1484720,Dungeon Crawler
1484720,Shooter
1484720,Isometric
1484720,Horror
1484720,Demons
1484720,Zombies
1484720,Procedural Generation
1484720,Pixel Graphics
1484720,Sexual Content
1484720,Gore
1484720,Anime
1484720,Singleplayer
1484720,2D
1472660,Crafting
1472660,RPG
1472660,Base Building
1472660,Life Sim
1472660,Simulation
1472660,Exploration
1472660,Immersive Sim
1472660,Building
1472660,Female Protagonist
1472660,Nature
1472660,Relaxing
1472660,3D
1472660,Cute
1472660,Third Person
1472660,Post apocalyptic
1472660,Open World
1180660,Story Rich
1180660,Adventure
1180660,LGBTQ+
1180660,Emotional
1180660,Choose Your Own Adventure
1180660,Walking Simulator
1180660,Cinematic
1180660,Exploration
1180660,Atmospheric
1180660,Third Person
1180660,Drama
1180660,Multiple Endings
1180660,Action Adventure
1180660,Mystery
1180660,Singleplayer
1180660,Beautiful
1180660,Conversation
356500,Strategy
356500,RTS
356500,Action
356500,Multiplayer
356500,Singleplayer
356500,Classic
356500,Sci fi
356500,2D
356500,Base Building
356500,Real Time
356500,Great Soundtrack
568090,Horror
568090,First Person
568090,Survival Horror
568090,Singleplayer
568090,1990s
568090,Cute
568090,Indie
568090,Action
568090,Dark
568090,Difficult
568090,Survival
568090,Story Rich
568090,Robots
568090,Funny
568090,Strategy
568090,Adventure
568090,Atmospheric
568090,Great Soundtrack
568090,Family Friendly
568090,Memes
823910,Sexual Content
823910,Nudity
823910,Hentai
823910,Mature
823910,Deckbuilding
823910,NSFW
823910,Female Protagonist
823910,Roguelike
823910,Strategy
823910,Card Game
823910,Demons
823910,Anime
823910,Roguelite
823910,Action
823910,Adventure
823910,Singleplayer
823910,Exploration
823910,Cute
823910,Indie
1294760,Gore
1294760,Action
1294760,Simulation
1294760,Violent
1294760,Sandbox
1294760,Indie
1294760,Physics
1294760,Early Access
1294760,Shooter
1294760,Adventure
1294760,Arena Shooter
1294760,Cinematic
1294760,First Person
1294760,Action Adventure
1294760,Destruction
1294760,Shoot Em Up
1294760,Atmospheric
1294760,Arcade
512250,Indie
512250,Simulation
512250,Funny
512250,Multiplayer
512250,Local Multiplayer
512250,2D
512250,Singleplayer
512250,Pixel Graphics
512250,Turn Based
512250,Casual
512250,Strategy
512250,Great Soundtrack
512250,Memes
834740,Strategy
834740,Indie
834740,Casual
834740,RTS
834740,Fantasy
834740,Real Time
834740,Singleplayer
834740,Multiplayer
834740,2D
360,Action
360,FPS
360,Multiplayer
360,Shooter
360,Sci fi
360,First Person
360,Classic
360,Remake
360,Adventure
360,Competitive
360,Fast Paced
360,Horror
360,Atmospheric
360,Singleplayer
360,Gore
742300,Action
742300,Platformer
742300,Side Scroller
742300,Classic
742300,Singleplayer
742300,Robots
742300,Great Soundtrack
742300,Difficult
742300,2.5D
742300,2D
742300,Adventure
742300,Retro
742300,Anime
742300,Shooter
742300,Sci fi
742300,Action Adventure
742300,2D Platformer
742300,Cute
1126310,Choices Matter
1126310,Drama
1126310,Interactive Fiction
1126310,Visual Novel
1126310,Martial Arts
1126310,Story Rich
1126310,Resource Management
1126310,Romance
1126310,Alternate History
1126310,RPG
1126310,Simulation
1126310,Indie
1126310,Adventure
1126310,Emotional
1126310,Management
1126310,Early Access
1126310,Lore Rich
1126310,Text Based
39190,RPG
39190,Fantasy
39190,Action RPG
39190,Party Based RPG
39190,Classic
39190,Hack and Slash
39190,Adventure
39190,Singleplayer
39190,Dungeon Crawler
39190,Isometric
39190,Loot
39190,Multiplayer
39190,Co op
39190,Action
39190,Real Time with Pause
39190,Open World
39190,Great Soundtrack
39190,Female Protagonist
39190,Character Customization
39190,Old School
963930,Action
963930,Violent
963930,FPS
963930,Indie
963930,Simulation
963930,Multiplayer
963930,Military
963930,First Person
963930,Shooter
963930,Early Access
963930,Singleplayer
963930,Sexual Content
821880,Simulation
821880,Anime
821880,Sexual Content
821880,Strategy
821880,Indie
821880,Visual Novel
821880,Economy
821880,Moddable
821880,Romance
821880,Cute
821880,Replay Value
821880,Mature
821880,Nudity
821880,Singleplayer
821880,Comedy
821880,Hentai
821880,Point & Click
1269950,Indie
1269950,Horror
1269950,Retro
1269950,Story Rich
1269950,1980s
1269950,Pixel Graphics
1269950,Simulation
1269950,RPG
1269950,Cute
1269950,Text Based
1269950,Singleplayer
1269950,Casual
1269950,Adventure
1269950,2D
1269950,Interactive Fiction
1269950,Exploration
1269950,Choose Your Own Adventure
1269950,Atmospheric
1186400,Sexual Content
1186400,Nudity
1186400,Hentai
1186400,Mature
1186400,NSFW
1186400,Casual
1186400,Indie
1186400,Simulation
1186400,RPG
1186400,Anime
1186400,Adventure
1186400,Card Game
1186400,FPS
1186400,Visual Novel
1186400,Singleplayer
1186400,Shooter
1186400,Walking Simulator
1186400,Memes
1186400,World War II
13600,Action
13600,Adventure
13600,Parkour
13600,Platformer
13600,Third Person
13600,Classic
13600,Singleplayer
13600,Puzzle Platformer
13600,Story Rich
13600,Fantasy
13600,Great Soundtrack
13600,Atmospheric
13600,Hack and Slash
13600,3D Platformer
13600,Controller
13600,Puzzle
2321210,RPG
2321210,Action
2321210,Side Scroller
2321210,3D Platformer
2321210,Roguelite
2321210,Platformer
2321210,Roguelike
2321210,Souls like
2321210,2.5D
2321210,2D
2321210,Anime
2321210,3D
2321210,Cute
2321210,Cyberpunk
2321210,Adventure
2321210,Combat
2321210,Singleplayer
2321210,Early Access
2321210,Indie
1957780,Early Access
1957780,Action
1957780,Shooter
1957780,VR
1957780,Exploration
1957780,Immersive Sim
1957780,Atmospheric
1957780,Dystopian
1957780,Military
1957780,Character Customization
1957780,Combat
1957780,Crafting
1957780,Inventory Management
1957780,Physics
1957780,PvE
1957780,PvP
1957780,Trading
1957780,Multiplayer
967250,Violent
967250,Memes
967250,Action
967250,Indie
967250,Simulation
967250,Dark Humor
967250,RPG
967250,Adventure
967250,Survival
967250,Atmospheric
967250,Mature
967250,Casual
967250,Great Soundtrack
967250,Funny
967250,Dark
967250,Sexual Content
967250,Nudity
967250,Difficult
967250,Realistic
292910,Adventure
292910,Point & Click
292910,Comedy
292910,Puzzle
292910,Singleplayer
292910,Funny
292910,2D
292910,Story Rich
292910,Great Soundtrack
292910,Classic
292910,Cult Classic
292910,Retro
292910,Steampunk
292910,Sci fi
292910,Indie
292910,Hand drawn
292910,Cartoon
292910,Dystopian
292910,Sexual Content
438490,Anime
438490,Action
438490,Character Customization
438490,RPG
438490,Co op
438490,Hack and Slash
438490,JRPG
438490,Multiplayer
438490,Singleplayer
438490,Post apocalyptic
438490,Great Soundtrack
438490,Story Rich
438490,Third Person
438490,Online Co Op
438490,Female Protagonist
438490,Atmospheric
438490,Open World
438490,Nudity
438490,Mature
282560,Simulation
282560,Building
282560,Management
282560,Strategy
282560,Sandbox
282560,Singleplayer
282560,Multiplayer
282560,Realistic
282560,Early Access
282560,Funny
282560,Co op
282560,Open World
282560,Casual
282560,Action
282560,Adventure
282560,Family Friendly
282560,Economy
569860,Adventure
569860,Point & Click
569860,Pixel Graphics
569860,Indie
569860,Puzzle
569860,Comedy
569860,Retro
569860,Story Rich
569860,1990s
569860,Singleplayer
569860,Funny
569860,2D
569860,Great Soundtrack
569860,Classic
569860,Cult Classic
569860,Mystery
569860,Detective
569860,Remake
569860,Atmospheric
569860,Noir
304530,Action
304530,Open World
304530,Third Person
304530,Singleplayer
304530,Comedy
304530,Funny
304530,Third Person Shooter
304530,Shooter
304530,Sexual Content
304530,Adventure
304530,Female Protagonist
304530,Violent
304530,Sci fi
304530,Memes
304530,Sandbox
304530,Cyberpunk
304530,Atmospheric
304530,Nudity
304530,Multiplayer
615610,Indie
615610,Casual
615610,Action
615610,Space
615610,2D
615610,Singleplayer
615610,Arcade
615610,Score Attack
615610,Family Friendly
615610,Great Soundtrack
615610,Retro
615610,Difficult
615610,Replay Value
615610,Fast Paced
615610,Sci fi
615610,Soundtrack
615610,Addictive
615610,Classic
615610,Controller
615610,Survival
1223750,Sexual Content
1223750,Nudity
1223750,NSFW
1223750,Hentai
1223750,LGBTQ+
1223750,Mature
1223750,RPG
1223750,JRPG
1223750,Farming Sim
1223750,Simulation
1223750,Indie
1223750,Adventure
1223750,Casual
1223750,Action
1223750,Female Protagonist
1223750,Singleplayer
1223750,Fantasy
1223750,Romance
1223750,Anime
1223750,Early Access
1607130,Sexual Content
1607130,Nudity
1607130,Mature
1607130,NSFW
1607130,3D
1607130,Visual Novel
1607130,Choose Your Own Adventure
1607130,Dating Sim
1607130,Immersive Sim
1607130,Romance
1607130,RPG
1607130,Cute
1607130,Choices Matter
1607130,Simulation
1607130,Story Rich
1607130,Realistic
1607130,Funny
1607130,Casual
1607130,Singleplayer
1607130,Sci fi
1104380,Adventure
1104380,Puzzle
1104380,VR
1104380,Mystery
1104380,Investigation
1104380,Lovecraftian
1104380,Singleplayer
1104380,Atmospheric
1104380,Horror
1104380,Indie
13230,FPS
13230,Arena Shooter
13230,Action
13230,Classic
13230,Multiplayer
13230,Fast Paced
13230,Sci fi
13230,Competitive
13230,First Person
13230,Moddable
13230,Shooter
13230,Great Soundtrack
13230,Singleplayer
13230,Atmospheric
13230,Gore
13230,Co op
13230,Old School
13230,Adventure
1919460,Casual
1919460,Bullet Hell
1919460,2D
1919460,Roguelike
1919460,Pixel Graphics
1919460,Dark Fantasy
1919460,Magic
1919460,Roguelite
1919460,Score Attack
1919460,Perma Death
1919460,Singleplayer
1919460,Retro
1919460,Action
1919460,Arcade
1919460,Fast Paced
1919460,Deckbuilding
1291010,Strategy
1291010,Tower Defense
1291010,RTS
1291010,War
1291010,Resource Management
1291010,Tactical
1291010,Singleplayer
1291010,Indie
1291010,Pixel Graphics
1291010,2.5D
1291010,Base Building
1291010,Combat
1291010,Early Access
1291010,Wargame
1291010,Action
1291010,Stylized
1291010,Real Time Tactics
1291010,3D
108200,Strategy
108200,Tabletop
108200,Casual
108200,Multiplayer
108200,Turn Based
108200,Indie
108200,Family Friendly
108200,Singleplayer
108200,Addictive
108200,Local Multiplayer
108200,Turn Based Tactics
108200,Turn Based Strategy
108200,2D
108200,Competitive
108200,Replay Value
108200,Hand drawn
1296770,Sexual Content
1296770,Hentai
1296770,Dating Sim
1296770,Character Customization
1296770,NSFW
1296770,Visual Novel
1296770,Anime
1296770,Simulation
1296770,Nudity
1296770,Romance
1296770,Management
1296770,2D
1296770,Casual
1296770,Relaxing
1296770,Mature
